youtube_id,title,is_premium,serie_id,channel_name,channel_handle,language
GT6vIZSKO_Q,Nanao ist stinksauer | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
c1M9WvS5hWs,Alle Besen lieben Nanao | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
1CATVaIcnIY,Die Schwertblumen | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
OX_qT7KnMAI,"Mit der Freundin"" unter der Decke verstecken | Rent-a-Girlfriend""",false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
rJBIywABn84,Das Versteck | Rent-a-Girlfriend,false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
mrSaS2pZHlg,"Essenswettbewerb | Reborn as a Vending Machine, I Now Wander the Dungeon",false,32,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Xg77EETL-9E,Pete VS Miss Cornwallis | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
OH8TmcKKdP4,Neues Outfit für Raphtalia | The Rising of the Shield Hero,false,37,Crunchyroll Deutschland,@crunchyrolldeutschland,de
MolgoGJ_JJU,In 10 Tagen zum Zauberer | The Great Cleric,false,36,Crunchyroll Deutschland,@crunchyrolldeutschland,de
i2Xt32bG7kY,Naomi hat sehr viele Geheimnisse | Metallic Rouge,false,35,Crunchyroll Deutschland,@crunchyrolldeutschland,de
xIXEYvhJYs0,Rays Lächeln verändert ihr Leben | The Iceblade Sorcerer Shall Rule the World,false,31,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Fg0VwwZxajQ,Angriff der Kakerlaken! | My Unique Skill Makes Me OP even at Level 1,false,33,Crunchyroll Deutschland,@crunchyrolldeutschland,de
1CATVaIcnIY,Die Schwertblumen | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
8M-RVr6ZMQI,"Coole Pose | DON'T TOY WITH ME, MISS NAGATORO",false,3,Crunchyroll Deutschland,@crunchyrolldeutschland,de
F8NzObsflUE,Ray lebt seine Rolle | The Iceblade Sorcerer Shall Rule the World,false,31,Crunchyroll Deutschland,@crunchyrolldeutschland,de
T_GQs72T35s,Waffen vergangener Helden | The Faraway Paladin,false,84,Crunchyroll Deutschland,@crunchyrolldeutschland,de
6q6mM1uEeJk,Auf Twitter über Liebe lernen | TONIKAWA: Over The Moon For You,false,30,Crunchyroll Deutschland,@crunchyrolldeutschland,de
4TKx4dMpCUI,Lass uns Freunde sein! | Classroom of the Elite,false,51,Crunchyroll Deutschland,@crunchyrolldeutschland,de
QGd6BwL3aM0,Rollentausch im Maidcafé | I'm in Love with the Villainess,false,49,Crunchyroll Deutschland,@crunchyrolldeutschland,de
xPoYB65fN2Y,Glücklich bis ans Lebensende | In Another World With My Smartphone,false,50,Crunchyroll Deutschland,@crunchyrolldeutschland,de
jvujgra7jQM,Ein Freund für Elias? | The Ancient Magus' Bride,false,24,Crunchyroll Deutschland,@crunchyrolldeutschland,de
